,track_id,track_name,artists,track_genre,popularity,valence,energy,mood
54484,6X9DNG2WR3IclfneGurU0T,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,k-pop,59,0.551,0.697,happy
54485,0Bph99neebTJZ6rsIhd0sN,Kaabil Hoon,Jubin Nautiyal;Palak Muchhal,k-pop,50,0.532,0.873,happy
54486,2e3cJdJ8xWwydl8JIYlCqB,Love Talk - English Version,WayV,k-pop,69,0.437,0.719,angry
54487,1MX0g22bQkr9HDVe37fLnN,134340,BTS,k-pop,70,0.651,0.687,happy
54488,5TjAp8EJymjvgEBkxSnENo,"Dhadkan (From ""Amavas"")",Jubin Nautiyal;Palak Muchhal;Sanjeev Darshan,k-pop,50,0.198,0.484,sad
54489,7rjFYm6THGNETjg3vb1Tof,Wafa Na Raas Aayee,Jubin Nautiyal;Rashmi Virag;Meet Bros.,k-pop,50,0.558,0.869,happy
54490,0VES0jpNQEdRpD31gYDIMe,LAW (Prod. Czaer),Yoon Mirae;BIBI,k-pop,72,0.55,0.9,happy
54491,1KfclPhKuX3iFTUHfeE8kX,Tum Hi Aana (Sad Version),Jubin Nautiyal,k-pop,50,0.131,0.168,sad
54492,27zrFrtUtWl2urlvjOn5xc,Say Yes,Loco;Punch,k-pop,68,0.41,0.778,angry
54493,1rLkzFZdokhx6Wcs80uvnw,Dimple,BTS,k-pop,61,0.652,0.844,happy
54494,35sE2Ehvd1GzBzAIC0zFIu,HEYDAY (Prod. Czaer),Stray Kids,k-pop,74,0.701,0.808,happy
54495,54azQnjuDYDFfImXimGFsA,IDOL,BTS;Nicki Minaj,k-pop,64,0.449,0.857,angry
54496,0kTkexa9RHtmohQud0ClEE,Chaiyaan Mein Saiyaan Ki,Jubin Nautiyal;Asees Kaur;Keshav Anand,k-pop,50,0.424,0.448,sad
54497,1EKvufWHnlZbGZGMDg3NYR,"Chill Bro (From ""Pattas"")",Dhanush;Vivek - Mervin,k-pop,50,0.464,0.904,angry
54498,2oBMZYteeO8DyXV9gDx6Za,Feel My Rhythm,Red Velvet,k-pop,75,0.423,0.94,angry
54499,5Wkp9UUUbiDMR5e0toF6KN,Mohabbat Ho Na Jaye - Dekha Jo Tumko,Alka Yagnik;Kumar Sanu,k-pop,50,0.476,0.629,angry
54500,1YO4xJXhh9A1Feg9k8xuy2,Paradise,BTS,k-pop,68,0.928,0.828,happy
54501,2j1Es5qEl4pD8GEe2WsYgP,Darl+ing,SEVENTEEN,k-pop,70,0.515,0.695,happy
54502,3zmrdOtnOogqLllz26WLZ3,Deja Vu,ATEEZ,k-pop,69,0.566,0.835,happy
54503,4HxVweMysEnuYxy3gkFtKk,Really,BLACKPINK,k-pop,63,0.947,0.881,happy
54504,5OOCeCAdjJktp5byLSckoB,Zindagi Ban Gaye Ho Tum,Alka Yagnik;Udit Narayan,k-pop,50,0.735,0.797,happy
54505,1397xY0RVupbWpMaFhyLf8,Dhak Dhak Karne Laga,Anuradha Paudwal;Udit Narayan,k-pop,50,0.918,0.571,happy
54506,1rqb2FCXVn2HNL1afJEnTr,9 and Three Quarters (Run Away),TOMORROW X TOGETHER,k-pop,69,0.531,0.756,happy
54507,0Uju0OCAsVwlNSY0mQlGTb,Tum Itna Jo Muskura Rahe Ho,Jagjit Singh,k-pop,50,0.593,0.331,calm
54508,5nCwjUUsmBuNZKn9Xu10Os,Celebrity,IU,k-pop,68,0.673,0.784,happy
54509,47tnvWm6X4SopmU3KCGl22,Dekha Hai Pehli Baar,Alka Yagnik;S. P. Balasubrahmanyam,k-pop,50,0.961,0.515,happy
54510,0Rl04KI0zAZAbS9WbUKj1F,Yeah Yeah Yeah,BLACKPINK,k-pop,63,0.65,0.555,happy
54511,1exxGxUMlJWD1h9YcE9YZH,Opening Sequence,TOMORROW X TOGETHER,k-pop,71,0.442,0.64,angry
54512,4EWCkL6rAYxOUvXLtcWfKI,Hothon Se Chhu Lo Tum - From Prem Geet,Jagjit Singh,k-pop,50,0.592,0.383,calm
54513,7cgWWkpUaS94xoWI8lMGiI,Jamais Vu,BTS,k-pop,67,0.241,0.47,sad
54514,3b6jCDqWdQPPeNh7xxnaxl,Poi Solla,Yuvan Shankar Raja;Sadhana Sargam,k-pop,49,0.635,0.696,happy
54515,5sDm6BsZKeC8YwLcbdRVus,Palaanadhu Palaanadhu,Vidyasagar;Rajalakshmi,k-pop,49,0.682,0.954,happy
54516,3VN74YiIjtY5ouKahBjmRX,Kick It,BLACKPINK,k-pop,63,0.381,0.787,angry
54517,6TLV6M2ZYR450HacvZCXik,Hi Hello,Yuvan Shankar Raja;Sanjith Hegde,k-pop,49,0.684,0.812,happy
54518,20UvuxJ3vf2aDJjaNpgZZt,Kuch Kuch Hota Hai - Sad,Alka Yagnik,k-pop,52,0.122,0.327,sad
54519,74thpRSaW8Yc2yFZgVHXNd,"Polladha Ulagam (From ""Maaran"")",Dhanush;Arivu,k-pop,0,0.628,0.771,happy
54520,5lzXJ97yP3Tc64MFgc8Mrs,"Tum Hi Aana (Duet Version) [From ""Marjaavaan""]",Jubin Nautiyal;Dhvani Bhanushali;Payal Dev,k-pop,50,0.302,0.266,sad
54521,453W8V5Ynwn6Tr28KuOwsO,Anpanman,BTS,k-pop,60,0.757,0.876,happy
54522,1CWC107N5c6KkDRXvY2VtB,Udja Kale Kawan - Marriage,Alka Yagnik;Udit Narayan,k-pop,50,0.793,0.699,happy
54523,2lcu8WfAs8qw8crZf4ybRi,"Too Shayar Hai Main Teri Shayari (From ""Saajan"")",Alka Yagnik,k-pop,51,0.692,0.739,happy
54524,3ejAkJLWQSEJDqDXxK3efB,DUN DUN,EVERGLOW,k-pop,68,0.432,0.881,angry
54525,37Ctz6MOHM2thzNIOMo7Z0,BOCA,Dreamcatcher,k-pop,64,0.67,0.947,happy
54526,089PFeXotzDLNQz9NCk6pF,No More Dream,BTS,k-pop,66,0.594,0.864,happy
54527,0zzRxtfO5FGxKdqq4OKmlw,Danger,BTS,k-pop,66,0.377,0.868,angry
54528,2LVw2bIK99go1NdD77dUCW,Outro : Ego,BTS,k-pop,66,0.473,0.903,angry
54529,2R1R0N5CC2VMinXync9CgA,Adadada Arrambame,Yuvan Shankar Raja;Shankar Mahadevan,k-pop,49,0.682,0.749,happy
54530,72L76gSR9yAkjSRlsj15Sz,Sattru Munbu,Ilaiyaraaja;Ramya NSK,k-pop,49,0.212,0.399,sad
54531,2EFMxVVT7hykww7WqBnLEs,Sundhari Neeyum Sundharan Njanum,Kamal Haasan;S. Janaki,k-pop,49,0.696,0.368,calm
54532,6HUBMSP66XE9nWMoMYhqo1,Paathagathi Kannupattu,Yuvan Shankar Raja,k-pop,49,0.452,0.541,angry
54533,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow;Tory Lanez;DaBaby;Lil Wayne,k-pop,76,0.835,0.723,happy
54534,68Y2Q0KVgYzDUZx4xZcwbW,Meri Tarah,Jubin Nautiyal;Payal Dev,k-pop,49,0.568,0.857,happy
54535,5RV8PjHniE101mZtug4Kpu,Bahon Ke Darmiyan - Khamoshi - The Musical / Soundtrack Version,Alka Yagnik;Hariharan,k-pop,49,0.446,0.437,sad
54536,3lhpuZdgqKdcX0WocldP8e,Koliwada Jhingla,Siddhi Ture,k-pop,47,0.946,0.902,happy
54537,4gkqGoKI311ayrtcvYaFTz,"Bawara Mann (From ""Jolly Ll.B 2"")",Jubin Nautiyal;Neeti Mohan,k-pop,49,0.344,0.454,sad
54538,0hxeouHqP3qzpTHerA7ha2,Dis-ease,BTS,k-pop,69,0.484,0.845,angry
54539,5RBH8ypFAj5HTZTPRpI1XL,See U Later,BLACKPINK,k-pop,62,0.571,0.926,happy
54540,4i30bfijYLfbwenXLE2R4Q,Nee Hinga Nodabyada,Sangeetha Rajeev,k-pop,47,0.556,0.697,happy
54541,3KD82UwQKkD3wg1uwH9Y3L,Agalaathey,Yuvan Shankar Raja;Prithivee,k-pop,49,0.426,0.666,angry
54542,5UllzucVnT1jpCcpMdKktX,Kannalay Miya Miya,Vidyasagar;Unni Menon;Srivarthini,k-pop,48,0.608,0.621,happy
54543,1OqDvYVDhJyFZny7XlfIyZ,Let Go,BTS,k-pop,66,0.388,0.863,angry
54544,2EG7WoRvVEb1LcAq0n8qME,Pucho Zara Pucho,Alka Yagnik;Kumar Sanu,k-pop,50,0.74,0.783,happy
54545,5QGooKayQPVZMUDc8Qt3Dm,Left & Right,SEVENTEEN,k-pop,70,0.95,0.829,happy
54546,6AOrC7t2WS5ykYcnoHpiS2,Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,k-pop,71,0.505,0.639,happy
54547,3omvXShuRPM3zbDpWYqf5g,MORE & MORE,TWICE,k-pop,68,0.562,0.841,happy
54548,6a0gRYXKK0YU69cXaB2RrK,FAKE LOVE,BTS,k-pop,61,0.345,0.719,angry
54549,5YtLIhAuPcNLkfHZto0MVV,Rowdy Baby,Yuvan Shankar Raja;Dhanush;Dhee,k-pop,48,0.586,0.702,happy
54550,6epkXOG46GPPYhsp1OQscE,Dil Ka Rishta,Alka Yagnik;Udit Narayan;Kumar Sanu,k-pop,50,0.735,0.743,happy
54551,0H1Uhrit1CxZzGBgsAz4at,Rasaathi Nenja - Madras Gig Season 2,Yuvan Shankar Raja;Dharan Kumar,k-pop,48,0.322,0.544,angry
54552,4OtsWdxJzYyd8OfmRwqRTA,"Trademark (From ""James - Kannada"")",Charan Raj;MC Vickey;Aditi Sagar;Chandan Shetty;Sharmila;Yuva Rajkumar,k-pop,47,0.873,0.685,happy
54553,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,aespa,k-pop,70,0.5,0.915,happy
54554,18i1q3iqyO87q0PwOWgw1C,"Dil Kehta Hai (From ""Akele Hum Akele Tum"")",Alka Yagnik;Kumar Sanu,k-pop,49,0.475,0.405,sad
54555,4b3rGL8LDSkbARUUA20136,VENOM,Stray Kids,k-pop,71,0.4,0.807,angry
54556,2On611HXKQAbaYkuc4NQAm,Pandora's Box,j-hope,k-pop,68,0.228,0.807,angry
54557,1zZTvax6SvPuoudxmfZfqV,Azhagho Azhaghu,Yuvan Shankar Raja;Naresh Iyer,k-pop,48,0.789,0.603,happy
54558,7om4LRoSct9hiMPo0fPn7m,Interlude : Shadow,BTS,k-pop,67,0.146,0.798,angry
54559,0e8TvtwBMmh89JHJrLdPB8,Maaris Aanandhi,Ilaiyaraaja;M. M. Manasi,k-pop,48,0.331,0.355,sad
54560,0f6bizmLkduIHB3PAemEBn,Tumhare Siva,Anuradha Paudwal;Udit Narayan,k-pop,50,0.785,0.62,happy
54561,5BOGGfhRkPzaHIoXKzD4Bb,Surmayee Ankhiyon Mein - Happy Version,Ilaiyaraaja;K. J. Yesudas,k-pop,48,0.47,0.375,sad
54562,1xDmRbSnfZMcj6KM8HBYiN,Vaadi Vaadi Naattu Katta,Vidyasagar;Shankar Mahadevan;Sujatha,k-pop,49,0.64,0.579,happy
54563,2aNCrdzCbgFIkxs0qul8dT,"Achyutam Keshavam by Alka Yagnik (From ""Achyutam Keshavam by Alka Yagnik - Zee Music Devotional"")",Alka Yagnik;Sanjeev Chaturvedi,k-pop,49,0.509,0.792,happy
54564,2FasYCxo2yAPDnIkoRp7SS,Dil Hai Ki Manta Nahin,Anuradha Paudwal;Kumar Sanu,k-pop,50,0.717,0.534,happy
54565,2Bespjwj6IhSFsJrMuvBDw,Moongil Vittu,Vidyasagar;Madhu Balakrishnan,k-pop,48,0.528,0.647,happy
54566,2uw2ftfyS4yJLWiTtbxasE,CIRCUS,Stray Kids,k-pop,73,0.69,0.809,happy
54567,6g9Vd4z3JnVUiAIRwFlVCG,Film out,BTS,k-pop,62,0.293,0.71,angry
54568,52d5NT69mkmr6WzvQJ9vHr,21st Century Girl,BTS,k-pop,65,0.763,0.906,happy
54569,29SjtKzBoJDgyIBusHylIS,War of Hormone,BTS,k-pop,65,0.488,0.993,angry
54570,2StGyGUbGAeXiPXbkBvU4s,En Fuse Pochu,Yuvan Shankar Raja;Karthik;Ramya NSK,k-pop,48,0.501,0.554,happy
54571,07qrA1FxZpXy383wX3IDEb,Boy With Luv (Feat. Halsey),BTS;Halsey,k-pop,69,0.803,0.862,happy
54572,2PNF3C5EhT9Asa7XdEi18F,Rowdy Baby,Yuvan Shankar Raja;Dhanush;M. M. Manasi,k-pop,48,0.602,0.707,happy
54573,7mQjVfocpzkKd3PN1TtwKR,Nenjangootil Neeye,Vijay Antony;Jayadev;Rajalakshmi,k-pop,49,0.791,0.711,happy
54574,3EMB0OcdHil6ymZPAV6bnC,Balloons,EST Gee;Moneybagg Yo,k-pop,5,0.687,0.913,happy
54575,3SwCB7tN5NxOrXURK1cx2A,Stylish Thamizhachi,Yuvan Shankar Raja;M.M. Manasi;Rubba Bend.Psycho Unit,k-pop,49,0.665,0.86,happy
54576,6za4Yd70PSnqDKFFgILoyR,Natpukulle,Yuvan Shankar Raja,k-pop,48,0.762,0.388,calm
54577,4oJ9pDKSasSPj3GNN8ABo9,Adi Aathadi,Ilaiyaraaja;S. Janaki,k-pop,48,0.598,0.494,calm
54578,5iXFBbApLVdTta1BrM3QTv,Unna Nenachu,Ilaiyaraaja;Sid Sriram,k-pop,48,0.249,0.235,sad
54579,7hVpRzuzlOGZVRTNpfHAze,Pyar Kiya To Nibhana,Anuradha Paudwal;Udit Narayan,k-pop,50,0.525,0.583,happy
54580,0oeVHAgY8Q7Mdce5Quj2G4,ILLELLA,MAMAMOO,k-pop,72,0.812,0.83,happy
54581,3Bgl1xMI00capuTqUHBNUW,Valley of Lies,TOMORROW X TOGETHER;iann dior,k-pop,69,0.96,0.743,happy
54582,7GbUWl6qLW1gdngbEV2WDJ,Monster,EXO,k-pop,67,0.541,0.76,happy
54583,7rXcCpIAoOUCydkVDMcoPV,INVU,TAEYEON,k-pop,72,0.399,0.816,angry
54584,2DmRXiyn03tOqKgEJXlaiJ,Oh my god,(G)I-DLE,k-pop,70,0.482,0.762,angry
54585,3rsWHSHxGSORjwEDqH9VH9,Yaakinge,All Ok,k-pop,46,0.349,0.607,angry
54586,4LsMjCB4qt4RnWcJBiHrA6,ALWAYS,Yoon Mirae,k-pop,61,0.28,0.604,angry
54587,5uFqjHOo3Sh0bVPCKf3DdH,Illusion,aespa,k-pop,74,0.592,0.718,happy
54588,44CTOiRNTwnHKcbO0U6OIu,Kasavinte Thattamittu,Vidyasagar;Vineeth Sreenivasan,k-pop,47,0.901,0.568,happy
54589,3Hz3tTQwOdM6XkA0ALB2G9,Feel Special,TWICE,k-pop,72,0.644,0.959,happy
54590,5rNZsITjXf23iFkRA924FV,Intro: Singularity,BTS,k-pop,68,0.198,0.272,sad
54591,1mh5s6XJ3RLJBRPErACsHW,This Love,DAVICHI,k-pop,64,0.214,0.446,sad
54592,1vYreQ2DeOhKFtHiGBrRuZ,Main Toh Raste Se Ja Raha Tha,Alka Yagnik;Kumar Sanu,k-pop,49,0.964,0.769,happy
54593,6swf0xZe702UEfj8KZoxo1,Kabira,Jubin Nautiyal;Raaj Aashoo,k-pop,48,0.451,0.627,angry
54594,60nwvOMLA1uzLHz3CLp4Na,Airplane pt.2,BTS,k-pop,60,0.866,0.817,happy
54595,5FiXhM80sP4yg6tEnHkZZn,HWAA,(G)I-DLE,k-pop,66,0.233,0.868,angry
54596,4eqHEzFsCCiGALC1MHbqnU,Coffee,BTS,k-pop,67,0.573,0.798,happy
54597,0BJMgVrnWIvgYsjq8KaPeh,SCIENTIST,TWICE,k-pop,71,0.649,0.858,happy
54598,0x4cMbCLC6L7aJQs3EiPaZ,Look Here,BTS,k-pop,63,0.784,0.854,happy
54599,00I41xsW6SunZDJ5fB8KAd,Safety Zone,j-hope,k-pop,68,0.694,0.742,happy
54600,5MGdVJRHRfZ95yWQ2hCwRC,Yedho Mayakkam,Yuvan Shankar Raja;Tanvi Shah;SUVI,k-pop,47,0.354,0.751,angry
54601,3zIG0WuI5RoJsFYnErkFDU,Don't Leave Me,BTS,k-pop,64,0.386,0.778,angry
54602,5awNIWVrh2ISfvPd5IUZNh,PTT (Paint The Town),LOONA,k-pop,69,0.546,0.814,happy
54603,5yJMDVJnBTunI5UaIpXHQ6,Aagaasam - Ilaiyaraaja Version,Yuvan Shankar Raja;Ilaiyaraaja,k-pop,48,0.371,0.416,sad
54604,4WiJQ2l2sApSLv6bF0Zgjn,Main Duniya Bhula Doonga,Anuradha Paudwal,k-pop,49,0.684,0.733,happy
54605,4ZNp5J0vpeDZU7rXEHKjce,Edho Mogam,Ilaiyaraaja;Krishnachandran;S. Janaki,k-pop,47,0.482,0.464,sad
54606,4BZXVFYCb76Q0Klojq4piV,AYA,MAMAMOO,k-pop,64,0.637,0.858,happy
54607,0F3Dpp18yIxIm7XRmn0LBj,Spine Breaker,BTS,k-pop,65,0.861,0.927,happy
54608,4DYIDSMIB5y2UmZFv9fxeX,Dance The Night Away,TWICE,k-pop,69,0.779,0.861,happy
54609,5yuFQtPTpkUkZC5im98kvl,Jai Ganesh Jai Ganesh Deva - Aarti,Anuradha Paudwal,k-pop,49,0.52,0.574,happy
54610,1wiqEFd8phSCSlteDLSyp2,Blood Sweat & Tears,BTS,k-pop,63,0.612,0.882,happy
54611,0tYZo2UhV1lrUez5CA0Iyw,Guerrilla,ATEEZ,k-pop,74,0.581,0.89,happy
54612,4qXVjZZ48aShiyCqxhkuJP,Breaking Down,AILEE,k-pop,58,0.229,0.342,sad
54613,5LvqzuJCNpi2pNkJAX8mBT,Dionysus,BTS,k-pop,63,0.588,0.91,happy
54614,5HlKYvZ7iVQN3tcNSny6TN,Vilayaadu Mankatha,Yuvan Shankar Raja;Ranjith Govind;Premgi Amaren;Rita;Anitha Karthikeyan,k-pop,48,0.222,0.635,angry
54615,1fMXWEkJpIH483OrKn1zFV,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,k-pop,64,0.814,0.809,happy
54616,3sOEVB8DirQtZc0qhw8lJc,Queen of Hearts,TWICE,k-pop,72,0.815,0.847,happy
54617,5ckLwrelwUB4JhruopRudM,Naatu Sarakku,Dhanush;Ranjith Govind,k-pop,48,0.918,0.739,happy
54618,5pfCT1UcILp1HtgzS7EPpE,Seval Kodi,Yuvan Shankar Raja;Vijay Yesudas,k-pop,47,0.887,0.98,happy
54619,3uQTcaoA52CUz0lDodLIXf,Naan Ini Kaatril,Yuvan Shankar Raja;Chinmayi,k-pop,47,0.223,0.498,sad
54620,1c4KOXx8kgp7uSsMYG6q9v,Karpanai Endralum,T. M. Soundararajan,k-pop,47,0.818,0.582,happy
54621,7DVuGLrkpXNik5aUIiJ5Yu,Indha Maan,Ilaiyaraaja;K. S. Chithra,k-pop,48,0.595,0.311,calm
54622,3ykmGVUDYCpdG04Eaw40pX,Antha Nilava Thaan,Ilaiyaraaja;K. S. Chithra,k-pop,47,0.661,0.507,happy
54623,3re0HrBkLNV2lfHoTtSOgy,Mudhal Murai,Ilaiyaraaja;Sunidhi Chauhan,k-pop,48,0.706,0.725,happy
54624,70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],BTS;Juice WRLD,k-pop,67,0.667,0.706,happy
54625,2PcJoVkfjcbvoqBxV1Nj7y,All I Wanna Do,Jay Park,k-pop,67,0.509,0.668,happy
54626,37YoRLUu1qId0ewavgvnkG,Blue Flame,LE SSERAFIM,k-pop,75,0.765,0.725,happy
54627,3thIARBf9vzQXQYuaOf8Wd,Chitthi,Jubin Nautiyal;Rocky - Shiv,k-pop,47,0.458,0.52,angry
54628,2ujA6F1cpk3m8lsPE5aKua,The Eve,EXO,k-pop,66,0.516,0.702,happy
54629,6c1QaQHdDhtFMfUkhueuXK,Monster,Red Velvet - IRENE & SEULGI,k-pop,67,0.351,0.748,angry
54630,3LTwMQ9kkn5VVhP3jipBlR,Stigma,BTS,k-pop,67,0.335,0.475,sad
54631,1R6qeTvAvaxB7hydIYVIY8,Okay Dokey,MINO;ZICO,k-pop,63,0.311,0.61,angry
54632,12vQ7ibaaSbRfBnCWHyfx6,Ek Mulaqat - Jubin,Jubin Nautiyal,k-pop,48,0.349,0.648,angry
54633,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,k-pop,66,0.833,0.744,happy
54634,1x7T34ntvHETqgVeYVK2Jm,Chori Chori,Alka Yagnik;Sonu Nigam,k-pop,48,0.945,0.709,happy
54635,1Q5SpQeocfNXefx76svqkl,Make A Wish (Birthday Song),NCT U,k-pop,66,0.693,0.795,happy
54636,72ysGFB4mZTgQsPqN9PzPS,Hello Bitches,CL,k-pop,66,0.584,0.884,happy
54637,5aoMNay3OMZEs3uIbNUaut,Dibbaradindi,Shachina Heggar,k-pop,46,0.897,0.761,happy
54638,6WXzd4sLgTRu4YLRikRHbU,Yeh Tera Ghar Yeh Mera Ghar,Jagjit Singh;Chitra Singh,k-pop,48,0.8,0.626,happy
54639,2hPJcTRIOEqCWTMpYQZNnr,Typa Girl,BLACKPINK,k-pop,61,0.511,0.596,happy
54640,3yRoV3XxY866zW6PZuwzXy,Ek Do Teen Char,Alka Yagnik,k-pop,48,0.774,0.903,happy
54641,1WKLxJpDqkQ9x1qEDNutoX,2 Baddies,NCT 127,k-pop,69,0.529,0.921,happy
54642,6F9EKejcV13lR8tZXnawmy,Oke Oka Oorilona,Yuvan Shankar Raja;Deepak Blue;S.P. Abhishek,k-pop,46,0.619,0.729,happy
54643,4kZoZfj7IBg8eo1JZ2vsGO,Go Go,BTS,k-pop,60,0.759,0.617,happy
54644,5GfhNTwnaC2dUWMKhnLmWX,Man Leke Aaya Mata Rani Ke Bhawan Mein,Anuradha Paudwal,k-pop,47,0.689,0.602,happy
54645,5pvXcMiqTDzUimGj2Vi8uG,Dilbar Dilbar,Alka Yagnik,k-pop,49,0.723,0.856,happy
54646,0LdJcUxGJywXLcxdXZ4wsb,Mere Khwabon Mein Tu,Alka Yagnik;Kumar Sanu,k-pop,48,0.54,0.741,happy
54647,3sE4qcXfzn0RbMYlZ4nRWF,Mohabbat Dil Ka Sakoon,Alka Yagnik;Kumar Sanu;Udit Narayan,k-pop,49,0.814,0.918,happy
54648,0Puudh380z6cOCgMaTNm7h,Future,j-hope,k-pop,68,0.764,0.822,happy
54649,29fsVDL9T36N0tyD7ByLdI,Hope Not,BLACKPINK,k-pop,63,0.179,0.423,sad
54650,4FkMh52ydCzaPYJ8oRkQEf,Unnakaagathane Inthauriyrullathu,Yuvan Shankar Raja,k-pop,46,0.675,0.575,happy
54651,5icjWEYcqUArDKzxDZmHDg,Main Hoon Daasi Teri Datiye,Anuradha Paudwal,k-pop,47,0.899,0.642,happy
54652,5PGMCQZR2AnFXSYvUxVb30,"Adada Mazhaida (From ""Paiya"")",Yuvan Shankar Raja;Rahul Nambiar;Saindhavi,k-pop,48,0.666,0.691,happy
54653,1GunnGtZCSjLUAPG6yrDUC,I NEED U,BTS,k-pop,63,0.737,0.858,happy
54654,1fNwwml8UcKvhfM6YEVIRh,What if…,j-hope,k-pop,67,0.184,0.75,angry
54655,7kyUapJyppdjzoAWB6XS14,Outro: Wings,BTS,k-pop,66,0.658,0.903,happy
54656,675Akyln4LBrmze7Z0ydIO,Unakkulle Mirugam,Yuvan Shankar Raja;Ranjith Govind,k-pop,47,0.228,0.914,angry
54657,3gxNkvcP8scSzL6mGznTn3,Awake,BTS,k-pop,66,0.34,0.498,sad
54658,0ahlrrx3m2c7ITOgeXjTIW,"Jab Haal-e-Dil Tumse Kehne Ko (From ""Salaami"")",Alka Yagnik,k-pop,48,0.816,0.609,happy
54659,4QMMw7v3KYc7lXFWqPXd8L,"Baby Gurl - From ""Coffee With Kadhal""",Yuvan Shankar Raja;Asal Kolaar,k-pop,47,0.594,0.652,happy
54660,74KVnRz62agLGzRCTVFUdQ,Madurai Ponnu,Yuvan Shankar Raja;Andrea Jeremiah,k-pop,47,0.756,0.746,happy
54661,3YspylwDrs1LuzPONbKmAL,FAKE LOVE,BTS,k-pop,63,0.357,0.714,angry
54662,4gMPlHHAjOQnUrhsuqHivn,To My Youth,BOL4,k-pop,68,0.441,0.564,angry
54663,1Dww8WMEA5C9jp01ILGzzW,"Dekha Hai Pehli Baar (From ""Saajan"")",Alka Yagnik;S. P. Balasubrahmanyam,k-pop,48,0.961,0.515,happy
54664,02nbJMpnovYSXre1J1SfRm,Itna Main Chaahoon - Duet Version,Alka Yagnik;Udit Narayan,k-pop,47,0.6,0.701,happy
54665,2ZXXwpomdj8xBYl352iyKH,Filter,BTS,k-pop,67,0.859,0.762,happy
54666,0eG3b2T3SXtPAhD9LLm8xA,Same Scent,ONEUS,k-pop,69,0.725,0.914,happy
54667,0CatzXH85XWyBqqdB6qPMB,Beatbox,NCT DREAM,k-pop,73,0.773,0.7,happy
54668,7zpji3CeYShhfemfiE2xMC,Rathathin Rathamay,Vijay Antony;Haricharan;Srimathumitha,k-pop,47,0.762,0.733,happy
54669,12PNUTKhfwR8acdU7BjiXC,Dope Track,Yuvan Shankar Raja,k-pop,46,0.488,0.709,angry
54670,27S8iOXD7Z58yvJtyk2S9j,No More Dream,BTS,k-pop,63,0.594,0.864,happy
54671,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,k-pop,71,0.814,0.736,happy
54672,3e4tHEcyzEtngkCw8ZBSMS,Start Over,Gaho,k-pop,60,0.574,0.818,happy
54673,4eP8Syl3aBEQw3Jy5Bhq0D,The Truth Untold,BTS;Steve Aoki,k-pop,62,0.169,0.422,sad
54674,4as4XEOR03oGm1STUKl6pa,BBIBBI,IU,k-pop,69,0.821,0.617,happy
54675,4QpOqCNx9L7Vy2ThfXOYDf,Tere Aane Ki Jab Khabar Mehke,Jagjit Singh,k-pop,48,0.549,0.242,calm
54676,6mIjJONoUMvGPT9Kzrab3L,LA DI DA,EVERGLOW,k-pop,68,0.601,0.85,happy
54677,18W2OWFsdGCjG7iA4iYpMw,Into the I-LAND,I-LAND,k-pop,65,0.549,0.916,happy
54678,3SfbB0Y3saMIQnNctxMVhj,I Miss You,SOYOU,k-pop,61,0.211,0.344,sad
54679,6Rkl10M1hGj0bvN3TlQ3KI,Kasam Khake Kaho,Alka Yagnik;Kumar Sanu,k-pop,47,0.86,0.923,happy
54680,2ecGP5xUE5126x6yHa7J6E,Can't You See Me?,TOMORROW X TOGETHER,k-pop,67,0.664,0.818,happy
54681,7rLvsAO1yb7ElxPhkz60qh,For You,CHEN;BAEKHYUN;XIUMIN,k-pop,62,0.449,0.838,angry
54682,4s80CRYk3rRPZE56NvmFi7,You Are My Everything,Gummy,k-pop,62,0.104,0.499,sad
54683,0EmYZZ8OqeALedVhijSjsg,CROWN,TOMORROW X TOGETHER,k-pop,66,0.58,0.8,happy
54684,3pkIaou3w14ytyKYZbg0hc,DDU-DU DDU-DU (Remix),BLACKPINK,k-pop,58,0.68,0.906,happy
54685,6dMSWNnCW0nQUbhXnQGTnh,Anbe Sivam,Vidyasagar;Kamal Haasan;Karthik,k-pop,46,0.497,0.374,sad
54686,04CHEoMbrLOiX8co3EG5dO,Thursday's Child Has Far To Go,TOMORROW X TOGETHER,k-pop,68,0.668,0.762,happy
54687,5TCmpwdXWcTvUvX52tHuOa,"Arakkiyae (From ""Anbarivu"")",Yuvan Shankar Raja;Hiphop Tamizha,k-pop,46,0.819,0.844,happy
54688,0bGJHUPR6ems9tzIljlPFR,Begin,BTS,k-pop,66,0.308,0.842,angry
54689,1NzjhpwIgh3bXjxdtv2RbY,Muddhu Muddhu Vaana,Yuvan Shankar Raja;Rahul Nambiar,k-pop,45,0.586,0.558,happy
