,track_id,track_name,artists,track_genre,popularity,tfidf_input
47949,2FfgDLrH2ryEpQlHQsftlY,Ekhon Onek Raat,Anupam Roy,"indian, indie, indie-pop, k-pop, singer-songwriter, songwriter",48,indian indie indie-pop k-pop singer-songwriter songwriter happy medium upcoming
47950,6IqtVAAmmFYYyUJ38KzP2E,The Long Way,Avanti Nagral,"indian, indie",44,indian indie angry medium upcoming
47951,49b0lWRHXFe8FKwX3mUQSX,Parchaiyon Mein,Ashwin Adwani,"indian, singer-songwriter, songwriter",44,indian singer-songwriter songwriter happy slow upcoming
47952,15ocCvf4JiWCna8AGCrdyH,Hichkiyaa,Osho Jain,"indian, indie, singer-songwriter, songwriter",45,indian indie singer-songwriter songwriter sad medium upcoming
47953,33HXbggKvIitg7y3UBhNfn,Jeene Mein Aye Maza,Ankur Tewari;Mikey McCleary,"indian, indie, singer-songwriter, songwriter",44,indian indie singer-songwriter songwriter calm fast upcoming
47954,5SEVA7Lfn9MT2C34UJ5yu2,Tujhe Jeena Hai Mere Bina Lofi - Slowed & Reverb,H Dixit;Lofi Person,indian,44,indian sad medium upcoming
47955,4vWDs8RqEAYBvPOLhimuFi,Parshawan,Shashk Tiwari;Sachin Kumar,indian,44,indian angry slow upcoming
47956,0KowF4SgBUYgcYGhpeGpQ2,Hamari Adhuri Kahani - Lofi Flip,Jay Kava;Arijit Singh;Jeet Gannguli,indian,44,indian sad fast upcoming
47957,0Pa0xSCRVO8ZIxs29XgBvv,Musafir,Arijit Anand,"indian, indie, singer-songwriter, songwriter",45,indian indie singer-songwriter songwriter sad medium upcoming
47958,7GJ1d5TkybTVDxLNP5VqhL,Ami Je Tomar (Kiara's Scare),Pritam;Shreya Ghoshal;Arijit Singh,indian,46,indian sad medium upcoming
47959,7kwZZnQITF9qP8PiWSCnoa,Ami Je Tomar Tandav (Film Version),Pritam;Shubham Shirule;TUSHAR JOSHI,indian,45,indian angry medium upcoming
47960,2RXLWoaFfadE0uTcfPKxeR,Tu aake dekhle DNB Cover VIP,Swattrex;Lofi By Swattrex,indian,44,indian sad fast upcoming
47961,4l9YKebWc0WGhcNbtJFeRe,Rehnuma,Last Minute India,"indian, indie",44,indian indie sad medium upcoming
47962,6JiRVBjuM9uOCVUDYnOcdC,Kanna Haniyondu,Raghu Dixit,indian,44,indian sad medium upcoming
47963,5wJF3t9wPEm7VoPeQLe0eK,Haare Haare LoFi,Silent Ocean,indian,45,indian angry slow upcoming
47964,6PxdC82uwjv8M2ZIdV5aeA,Na Rukte Hain Ansoo,Nusrat Fateh Ali Khan;Afternight Vibes,indian,47,indian happy slow upcoming
47965,2H3Ybag8WuTdoaGVMCDqRl,Saari Umar,Harish Budhwani,"indian, indie, singer-songwriter, songwriter",44,indian indie singer-songwriter songwriter sad medium upcoming
47966,25WhTAtgp3PDcDD6O1LDgz,What Is Love,Dhruv Kapoor,"indian, indie, singer-songwriter, songwriter",42,indian indie singer-songwriter songwriter sad slow upcoming
47967,2yR3f7t0N1pp48mChKq9Kt,Duur Hai Wo,Deepak Rathore Project,"indian, indie",43,indian indie sad fast upcoming
47968,2dqqDKp2LRm1MsyqxWeRIO,Lamhe,Raghav Chaitanya,"indian, singer-songwriter, songwriter",44,indian singer-songwriter songwriter sad medium upcoming
47969,4y2QEmnp3DRgXjdbZfUs3X,Rihaee,Suzonn,"indian, indie, singer-songwriter, songwriter",43,indian indie singer-songwriter songwriter calm fast upcoming
47970,5V6XcXBrCGI6JOeYr4Uyo3,Shaam Tanha,Agnee,"indian, indie",43,indian indie happy fast upcoming
47971,3DWkYRm35UkcM1V0icj6lo,Sun Lo Na,Suzonn,"indian, indie, singer-songwriter, songwriter",43,indian indie singer-songwriter songwriter calm medium upcoming
47972,1C9DajYq19423BwN85bNf0,Marijuana,Shamoon Ismail,"indian, indie, indie-pop",48,indian indie indie-pop happy medium upcoming
47973,7iVr50gFBKFvTLBHR2noZ8,"Jhumritalaiyya (From ""Jagga Jasoos"")",Pritam;Arijit Singh;Mohan Kannan,indian,45,indian happy slow upcoming
47974,0AcjYkz8h6XhmASAoaHgBY,Dil,Dream Note,"indian, indie",45,indian indie sad medium upcoming
47975,0ANM7OVho2pqsFguo832qb,Tu Hi Junoon,Pritam;Mohit Chauhan;Kausar Munir,indian,45,indian angry medium upcoming
47976,2jvk1YnIWLWE9sSLe8Gy1B,Heartbreak Anniversary X Hamari Adhuri Kahani,Pranish VP,indian,44,indian sad medium upcoming
47977,3QAxGU5rQVhTsPYVuRBpIM,Tu Jo Paas,Suzonn,"indian, indie, singer-songwriter, songwriter",43,indian indie singer-songwriter songwriter sad medium upcoming
47978,5uVTI56iJmFyiLEDEej0CF,Teri Yaadon Se - Lofi Flip,Jammy Weirdo;Mustafa Zahid;Pranay.M. Rijia,indian,44,indian angry medium upcoming
47979,0l1JCo6HrRemmzvFfqudtv,Let It Be,Pritam;Shaan,indian,44,indian happy fast upcoming
47980,6vxqQUeZJdx1UcBBl6Wx1s,Shaam Simti,Amartya Bobo Rahut,"indian, singer-songwriter, songwriter",43,indian singer-songwriter songwriter calm medium upcoming
47981,0PivOoKM1sECNTsZ7K6N3h,Mizaaj,The Local Train,"indian, indie, indie-pop",45,indian indie indie-pop angry medium upcoming
47982,5DgwplsDLjLqLyQ6aarz1Q,Ik Vaari Aa (Jubin Version),Pritam;Jubin Nautiyal,indian,45,indian angry medium upcoming
47983,00YwP3wJWiG8IxAA7OS9lo,Amake Amar Moto Thakte Dao,Anupam Roy,"indian, indie, indie-pop, k-pop, singer-songwriter, songwriter",47,indian indie indie-pop k-pop singer-songwriter songwriter sad fast upcoming
47984,27d2EeB9ScXlOySDoqWmAv,Jeevan Ko Kya Naam Dun,Joell;Swanand Kirkire,"indian, indie",45,indian indie sad medium upcoming
47985,09HRWnACMIFfOqgDSLXOWt,Ajab Si,Aryan Sharma;Kushal,indian,44,indian sad medium upcoming
47986,7viKJxrTrzfVsifsDpsBnj,Raabta (Night In A Motel),Pritam;Hamsika;Arijit Singh,indian,44,indian sad medium upcoming
47987,4ZINd8skE2HItyFUXdmfPq,Do Din - Lofi Flip,Kritiman Mishra;Darshan Raval;Denny,indian,44,indian sad medium upcoming
47988,3ctDo5gZFNOiMjqa0XDBif,I'll Do The Talking Tonight,Pritam;Neeraj Shridhar;Aditi Singh Sharma;Shefali Alvares;Barbie Amod,indian,44,indian happy medium upcoming
47989,2oj9JInuFHVKxJPZsWfd7Y,Hum Bhi Kya Kum Hain,UNB,indian,44,indian calm slow upcoming
47990,13dfCgGVprKLiqeykxmWKK,Ajab Si Adaayein Hain,Swattrex,indian,44,indian sad medium upcoming
47991,7lQC3BIhtFEmllAt0vWKXG,Chidiya Cover VIP,Swattrex;Lofi By Swattrex,indian,44,indian angry medium upcoming
47992,2cNeEQhITgmjkk5SHd5IXY,Kyon Hawa,Madan Mohan;Yash Chopra;Lata Mangeshkar;Sonu Nigam;Javed Akhtar,indian,46,indian sad fast upcoming
47993,47SFkpg8aBCivqIH05dyoP,Tera Hua Na Mai Kabhi VIP,Swattrex;Swattrex One,indian,44,indian sad medium upcoming
47994,6UercFDayTyW9wICDOHukW,Koi fariyaad unplugged,Nitin Shukla,indian,44,indian sad slow upcoming
47995,6IskNuvBwK8YzFrjvXIp5h,Yeh Zindagi Hai,The Local Train,"indian, indie, indie-pop",45,indian indie indie-pop happy medium upcoming
47996,1YGvvTwsMI67MJCmQpLAPO,Rajvaadi Odhni,Pritam;Jonita Gandhi,indian,47,indian angry medium upcoming
47997,564TO0pifHnkdekrTmMI89,"Deva Deva (From ""Brahmastra (Tamil)"")",Pritam;Sid Sriram;Arijit Singh;Jonita Gandhi,indian,45,indian angry medium upcoming
47998,3f43OjMp7cTWMlL5bURMk6,Raaton Main,Anirudh Sharma,indian,44,indian happy medium upcoming
47999,2hQUtWk4uVnzdcVUHfkZQ1,Dont Stop,Raghu Dixit,indian,43,indian happy medium upcoming
48000,0XMgDXVvDen04Rl0iB1YNr,Ami Je Tomar (Kartik X Vidya),Pritam;Arijit Singh;Shreya Ghoshal,indian,44,indian happy medium upcoming
48001,3TB0OtQMzrPoNcmXfUMVzC,Faasla,Shamoon Ismail;Hasan Raheem,"indian, indie, indie-pop",51,indian indie indie-pop sad medium mainstream
48002,2gfYj2BD1zdK6t9rIJR0o9,Jalaluddin,Gravity,indian,47,indian happy medium upcoming
48003,6mPet122yXpp6X8iTiNVo9,Mehman,Anupam Roy,"indian, indie, indie-pop, k-pop, singer-songwriter, songwriter",4,indian indie indie-pop k-pop singer-songwriter songwriter happy medium emerging
48004,621NCDEU2Pfd5R1oCqnju8,O Meri Jaan,Pritam;KK,indian,44,indian angry medium upcoming
48005,2FBRgW06SywHMkN4WtNLtB,Jingle Jingle,Pritam;Mohit Chauhan;Master Saleem;Anvita Dutt,indian,43,indian calm medium upcoming
48006,5kk2LCpvmacfFTtIUbaJ34,Challa,Pritam;Babbu Maan;Suzanne D'Mello,indian,44,indian happy medium upcoming
48007,1J8u6r4Iy1fT3xEil4p7VP,Nusrat,NAALAYAK;Subir Malik;Jasmine Kaur,"indian, indie, indie-pop",43,indian indie indie-pop sad slow upcoming
48008,39laDigENmKNlT94cnLWwr,Jannat Jahan,Pritam;Rupam Islam,indian,43,indian happy medium upcoming
48009,0AG54Br6LAn98m0qt2lzmX,Pee Loon X Let Her Go,Pranish VP,indian,43,indian happy slow upcoming
48010,1v44B665HjeVZiBMtT4TZT,"Phir Le Aya Dil (From ""Barfi!"") - Reprise",Pritam;Arijit Singh,indian,44,indian angry slow upcoming
48011,25Lek2TM4yypBuC3hyVLMN,Aasmaan,Gravero;Dikshant,indian,43,indian sad medium upcoming
48012,3w9EgtkQgMTrlSwuQEFdR0,Alizeh,Pritam;Arijit Singh;Ash King;Shashwat Singh,indian,44,indian angry slow upcoming
48013,5WXezeBcPemshsXjMCyi9b,Yaaron,Ankur Tewari;The Ghalat Family,"indian, indie-pop, singer-songwriter, songwriter",42,indian indie-pop singer-songwriter songwriter happy medium upcoming
48014,3MQCWVCuzdoP9M6aeXtRT6,Paani,Rohan Kamath,"indian, indie",42,indian indie sad slow upcoming
48015,0pmDuMDaEXDopx86QPi3WM,Main Rahoon Ya Na Rahoon (Lofi Flip),It's DPK,indian,43,indian sad fast upcoming
48016,0Dm8v18g6ieupxLcdSpHVk,Tum Se Hi (Remix),Pritam;Mohit Chauhan;Dj Sunil,indian,43,indian happy medium upcoming
48017,1YOW5pnfikVa6BcCBIOQUU,"Cutiepie (From ""Ae Dil Hai Mushkil"")",Pritam;Pardeep Singh Sran;Nakash Aziz,indian,46,indian happy medium upcoming
48018,77wLFzZdwrXOvv3kfImkWw,"Tujhe Sochta Hoon (From ""Jannat 2"")",Pritam;KK,indian,43,indian angry slow upcoming
48019,7GKb2POw0d4lEICptIjCDc,Orphan,Nazz,indian,43,indian angry slow upcoming
48020,2sNMcxZh7AwImXtrv8UV3S,Bandey,The Local Train,"indian, indie, indie-pop",44,indian indie indie-pop happy medium upcoming
48021,4JEUmNniFcL5fdbrQWhcFw,Onnam Ragam,Sanah Moidutty,"indian, indie, indie-pop",44,indian indie indie-pop sad medium upcoming
48022,21Qd9l5qGW9AmXFYgVld5l,Doobey - Sickflip Remix,OAFF;Savera;Sickflip;Lothika;Kausar Munir,"indian, indie, indie-pop",45,indian indie indie-pop happy medium upcoming
48023,5Sd4nzOsmXOs5o1XEJqdYs,Itni Si Baat Hain,Shashk Tiwari,indian,43,indian angry fast upcoming
48024,0hwr0giW0okbMxvOx0bXYj,Teen Dost,Seedhe Maut;Sez on the Beat,"indian, indie",44,indian indie happy medium upcoming
48025,0vCZ5WKIXb6IGgDBgdawdw,Main Tera Chill,Swattrex,indian,43,indian sad medium upcoming
48026,2VL0QXrNHXEctCBkybDSJT,Bin Tere - Lofi Flip,Silent Ocean;Shafqat Amanat Ali;Sunidhi Chauhan;Vishal-Shekhar,indian,43,indian sad medium upcoming
48027,3j0kDJnC1k0nGeHdfAXqSj,Kaise Hua - Unplugged,Harshit Mehta,indian,43,indian sad medium upcoming
48028,6H1E2jC5xa2TzDN2Pc63xo,Tera hua na mai kabhi 2.0,Swattrex;Swattrex One,indian,43,indian sad slow upcoming
48029,2kD181x9Lb9CMzzqRm7voB,Rani mehlan di X ik pal chain,Jaigo Gill,indian,43,indian sad slow upcoming
48030,6bIW3HRLb5hAr0n9Teyjpe,Bandeya - Lofi Flip,Jay Kava;Arijit Singh;Shaarib Toshi,indian,43,indian sad slow upcoming
48031,0nLLGNy0tQBuXszpbmKbSR,Tumse Bhi Zyada - Lofi,Emrose Percussion,indian,43,indian angry slow upcoming
48032,2IulSJm7yYCifkJp9caq01,"Theradi Veeethiyil Devathai (From ""Run"")",Manikka Vinayagam;Karthik,indian,43,indian happy fast upcoming
48033,2l4w5ctthghnZXpekYyBn4,Boondein,Silk Route,"indian, indie",43,indian indie sad medium upcoming
48034,6BJxQbKyQSdBOBIuW5TTmi,Shikdum,Pritam;Shaan;Shreya Ghoshal;Sameer,indian,44,indian happy medium upcoming
48035,548ajREPV0T2PtOntVtZZn,Te Amo (Reprise),Pritam;Mohit Chauhan,indian,43,indian calm medium upcoming
48036,0hnHxTlTDjYysw9mf5BgxA,Baat Bangayi,Rawal;Bharg,indian,44,indian sad slow upcoming
48037,0h0gWburhWxIhV9h7kyX3l,Jogi,Swastik The Band,indian,41,indian angry slow upcoming
48038,5Y3OxkwWPuFZc5rRoJE45A,Promises,Shamoon Ismail;Annural Khalid,"indian, indie, indie-pop",49,indian indie indie-pop sad fast upcoming
48039,07MacAZYafSc04kQ7FXdUe,Ik Vaari Aa Lofi Mix,Pritam;Arijit Singh;DJ Yogii,indian,44,indian sad medium upcoming
48040,61tTaZhoX9wHV7ofCbsTDv,Sanak,Authen,indian,43,indian calm medium upcoming
48041,3KbKry2TY2FjT8NMJPWvzm,Tu,Vasu Raina,"indian, indie, singer-songwriter, songwriter",41,indian indie singer-songwriter songwriter calm medium upcoming
48042,2GkmxOZ0hrTk3ey6fqtgSS,Falak,Ravator;Adarsh Rao;Kutle Khan;Rishab Rikhiram Sharma,indian,44,indian happy medium upcoming
48043,72s1xrc7E27aATdCMbFMC6,"Shayad (Film Version) - From ""Love Aaj Kal""",Pritam;Jubin Nautiyal;Madhubanti Bagchi,indian,43,indian angry medium upcoming
48044,10aDiDITMu33TQNqVR35iM,Dukandaar,Gravity,indian,44,indian happy fast upcoming
48045,2XLjGMZHV31QJGwbALFj95,Ja Tujhko,Deepak Rathore Project,"indian, indie",42,indian indie angry fast upcoming
48046,6eP90p1HtbiIAM6YUBfOQk,Tere Bin,Pritam;Sonu Nigam,indian,43,indian calm medium upcoming
48047,6amE4gTVDL22hcmavxVI4L,"Arambath - From ""Second Show""",Avial,indian,41,indian angry medium upcoming
48048,0KRSjRi3cEKMuFhAXKyd7d,Lamhe Guzar Gaye,Anupam Roy,"indian, indie, indie-pop, k-pop, singer-songwriter, songwriter",45,indian indie indie-pop k-pop singer-songwriter songwriter sad medium upcoming
48049,1UqbTqxDiuEBcBSQK3xQYy,9XM Smashup #888 by DJ Aqeel Ali,Pritam;Ikka;Intense;Amit Trivedi;Jigar;Sachin;Manj Musik,indian,43,indian happy medium upcoming
48050,1TugHvK1YzqMBWemwShxqs,Ka Karoon Sajni Guitar,Sunil Ganguly,indian,41,indian sad medium upcoming
48051,7ztCi9k76A4QmSqWEutFyV,"Radha (From ""Jab Harry Met Sejal"")",Pritam;Shahid Mallya;Sunidhi Chauhan,indian,46,indian happy medium upcoming
48052,6bw3WXPnJuyk42dtBuRhrn,Daastaan,Ramil Ganjoo,"indian, singer-songwriter, songwriter",41,indian singer-songwriter songwriter sad fast upcoming
48053,7udmtuYHCGp0ImJAncUj1q,Saawan,Bombay Bandook,"indian, indie",42,indian indie happy slow upcoming
48054,2VTUr7TWzOnBig59RYdCsC,"Gerua (From ""Dilwale"")",Pritam;Arijit Singh;Antara Mitra,indian,46,indian angry slow upcoming
48055,04oeBOWbmmCvDgORmH6377,"Tu Hi Mera (From ""Jannat 2"")",Pritam;Shafqat Amanat Ali,indian,42,indian happy medium upcoming
48056,72CIisVz9fR68qSeeAewIM,Tere Siva Jag Mein (Cafe Edit),Pritam;Darshan Raval,indian,42,indian sad medium upcoming
48057,2jhl4HxYbNC5OPvqxiodUG,Kya Dekhu,Osho Jain,"indian, singer-songwriter, songwriter",41,indian singer-songwriter songwriter sad slow upcoming
48058,1td6b58gC8XtZ87OTDtoWk,Tujhe Bhula Diya - Lofi,EXE ROHIT;Kaif Imam,indian,42,indian sad medium upcoming
48059,2Niyp1yifjn062AWqYtis3,"Mann Melo, Pt. 1",Jasleen Royal;Siddharth Amit Bhavsar,"indian, singer-songwriter, songwriter",44,indian singer-songwriter songwriter sad medium upcoming
48060,67mmy7Mhim6DmeFHHoqptH,Aakhri Salaam,The Local Train,"indian, indie, indie-pop",43,indian indie indie-pop angry fast upcoming
48061,6wxm92a18bGEP5N4QusCIx,Mere Yaar,The Local Train,"indian, indie, indie-pop",43,indian indie indie-pop angry slow upcoming
48062,574Kj3og09j0W5V4oH0FtC,Bhavani's Limitless Love for Dad - Instrumental,Arrol Corelli,indian,42,indian sad slow upcoming
48063,5u0zwaGbSJ9wChD2g3tydl,Subha Hone Na De (Remix),Pritam;Mika Singh;Shefali Alvares;Kiran Kamath,indian,43,indian angry medium upcoming
48064,1G9sOxmVZMxvv6RoUGLmJy,Baatein Ye Kabhi Na - Lofi Flip,Deepanshu Ruhela;Swattrex;Arijit Singh;Jeet Gannguli,indian,42,indian sad slow upcoming
48065,3WBsWNtL054HCFz7UUGK9e,Teri Ay,Umer Farooq,"indian, singer-songwriter, songwriter",42,indian singer-songwriter songwriter sad medium upcoming
48066,0G5tgEYkfBj9pREQWHYCq3,Chup Chup Ke (Film Version),Pritam;Ash King;Muazzam;Rizwan Ali Khan,indian,42,indian happy slow upcoming
48067,6YNl1rXbhKvmbMrw9cp3RQ,Faasle,Kaavish;Quratulain Balouch,"indian, indie, indie-pop",47,indian indie indie-pop sad medium upcoming
48068,4qBoJAVBL9qDEfUOlYeCyY,Main Laut Aaunga,Kaash,"indian, indie",42,indian indie angry fast upcoming
48069,0FRl4DqRO25UCCha7snvH4,Bombay Sapphire,Rawal;Bharg;Raga,indian,44,indian calm medium upcoming
48070,2N3GHtSgZidPRn1hcmJ2ia,Sajda,Ink Heart;Hashim Nawaz,indian,44,indian angry medium upcoming
48071,3PbTavZmyYwMWqYsAC44id,Tu Hai Kahaan?,Advait;AMAN,indian,42,indian calm slow upcoming
48072,4Pytpetqvmfn59yTTaugOu,Meri Tum Ho,Pritam;Jubin Nautiyal;Ash King,indian,42,indian sad slow upcoming
48073,54zn5NDDEeKOVWov1RtXCK,Tara,Deepak Rathore Project,"indian, indie",41,indian indie sad fast upcoming
48074,2AHlAZJS2tTnhDqqlIm6O3,Khayal,Shamoon Ismail,"indian, indie, indie-pop",44,indian indie indie-pop sad fast upcoming
48075,5WmulZwnY1U5566pqYWstk,Doobna Aata Hai,Deepak Rathore Project,"indian, indie",41,indian indie sad fast upcoming
48076,13bxvI8AveCg4FOJTCULnb,Wajah,Piyush Bhisekar,"indian, indie, singer-songwriter, songwriter",41,indian indie singer-songwriter songwriter sad slow upcoming
48077,6r7QuBSfe9Ooz2VcWAH9jw,Tum Se Hi (Instrumental),Pritam,indian,43,indian sad medium upcoming
48078,3yAoryfVJoowaJpbxezXaB,KIMONO,Gravity;DC Krma;Outfly;RORO;Started Off Poor,indian,43,indian angry medium upcoming
48079,6bQVF0ZSndzISHx8ZPupZh,Chaap Tilak,Jeffrey Iqbal,indian,44,indian angry medium upcoming
48080,7EDsUT0289qe2W6N2vTe47,Ghar,Pritam;Nikhita Gandhi;Mohit Chauhan,indian,42,indian angry medium upcoming
48081,5xjyNMOqltVvvX6AGg6bDE,Ajj kal ve X Awaaz,Jaigo Gill,indian,41,indian sad slow upcoming
48082,4346ts6RdbK3diJWlFX37J,Kuch Soona Sa Hai,Ayush Panda,"indian, singer-songwriter, songwriter",42,indian singer-songwriter songwriter sad medium upcoming
48083,4DsZFbvLhBxz5rQZiozfDn,Deathcab,Ditty,"indian, indie",43,indian indie sad medium upcoming
48084,4cYEZL3n0ykn0Ohdg3cLnF,MAST MAGAN lo-fi Extended Version,Aadesh Goud,indian,42,indian sad medium upcoming
48085,5se0sLcaUymYKRUm0lCBgt,Tere Jaisa,Vaibhav Bundhoo;Kamakshi Khanna,"indian, indie",41,indian indie sad fast upcoming
48086,2jfLNlyUpxhFkoo1lJjiL3,City Life,Raghav Meattle,"indian, indie, singer-songwriter, songwriter",41,indian indie singer-songwriter songwriter sad medium upcoming
48087,2Oh9r43SRHRd4oTdvBieMG,Tay Hai - Lo-Fi Remix,Harsh,indian,42,indian sad medium upcoming
48088,4BKlZ0UQOjombKzFFkgSlm,Mila Hai Jabse Tu,Ashwin Adwani,"indian, singer-songwriter, songwriter",41,indian singer-songwriter songwriter sad medium upcoming
48089,7p33u7IZ8j9NoQeI1v45oG,Obhabe Keno,Anupam Roy,"indian, indie, indie-pop, singer-songwriter, songwriter",43,indian indie indie-pop singer-songwriter songwriter sad slow upcoming
48090,7Ja9xfr9nlVNCfpwTZfx37,Kahaani (Aankhon Ke Pardon Pe),Joi Barua;Neuman Pinto,"indian, indie",42,indian indie sad medium upcoming
48091,6pAhvOwiPw9pVUKEu1zZFQ,Farishton,Khatija Rahman,indian,41,indian sad fast upcoming
48092,3Zms33ljkpMreeKYeEyBzv,Bigadne De,Pritam;Benny Dayal,indian,43,indian angry medium upcoming
48093,1V6bH5RuAckjJ6NXC3GfT4,Pal Pal Dil Ke Paas - Lofi,Deep Joshi,indian,42,indian sad medium upcoming
48094,30wcq6YLlZ0osWhlKes6So,Tum Se Hi - Lofi Flip,Deepanshu Ruhela;Swattrex;Ankit Tiwari,indian,41,indian angry slow upcoming
48095,4dMVGmeV0Mr84GagYaVU1v,Blame The Night,Pritam;Arijit Singh;Aditi Singh Sharma;Piyush Kapoor,indian,42,indian angry medium upcoming
48096,7LGyAwowOr72wiBTsEL4tL,Zehnaseeb - Lofi Flip,Deepanshu Ruhela;Swattrex;Chinmayi Sripada;Shekhar Ravjiani;Vishal-Shekhar,indian,41,indian sad slow upcoming
48097,3RqkIWvQt2OZzEU0EzV4IK,Enna Solla - Rendition,Sanah Moidutty,"indian, indie, indie-pop",42,indian indie indie-pop calm medium upcoming
48098,4JfKWoRDra7wa25TJ1iMnC,Agomonir Gaan,Anupam Roy,"indian, indie, indie-pop, singer-songwriter, songwriter",43,indian indie indie-pop singer-songwriter songwriter sad fast upcoming
48099,0RM5vou1ZdEtpYuqchUwTA,Chhan Ke Mohalla,Pritam;Sunidhi Chauhan;Ritu Pathak,indian,43,indian happy medium upcoming
48100,7596eBIYFgnvPRW96Mdjls,Humsafar,Shashk Tiwari;Kiran Dhormare,indian,41,indian angry medium upcoming
48101,5xmjWsbzanFZFnWsIfzNUQ,Bhula Dena - Lofi Mix,Coffeekids;Tragedy 999,indian,41,indian sad slow upcoming
48102,7pYf8qnRqAK6YxOm97vttf,"Aruva Meesai (From ""Dhol"")",Manikka Vinayagam;Vithu Prabakar,indian,43,indian happy fast upcoming
48103,6H5ha56M8Go3VjOwEV9L5P,Pondatiya Nee,Manikka Vinayagam,indian,41,indian happy medium upcoming
48104,1Dt1SdjNS7NBuQLB5cVW1o,Pal Pal Dil Ke Paas - Unwind Instrumental,Paras Nath;Shomu Seal,indian,43,indian sad medium upcoming
48105,1eR6d1EuujPXYHXEKgK6VU,Hum To Bhai Jaise Hain,Madan Mohan;Lata Mangeshkar;Javed Akhtar,indian,44,indian happy medium upcoming
48106,4uOWajRHiTiwbpG4CTcPvL,Avichhu Vatcha,Manikka Vinayagam,indian,42,indian happy slow upcoming
48107,7A7Jy2DdlkKxemKHYV0Zep,Ullu Ka Pattha,Pritam;Arijit Singh;Nikhita Gandhi,indian,42,indian happy medium upcoming
48108,2kpV3d1StkNIChcdWLZHQ5,Xuronjona,Tonmoy Krypton;Sannidhya Bhuyan,indian,41,indian sad medium upcoming
48109,0DanEzIERtRw1Toae6IFXM,Rangapura Vihara,Agam,indian,40,indian sad medium upcoming
48110,6TtLTWOLUrG88dCZawBywQ,Xullo Son,Debabrata Gogoi;Rajnish Saikia,"indian, indie-pop",40,indian indie-pop sad medium upcoming
48111,5PFO5wajg9qK427Bb1aLF1,One,Thaikkudam Bridge,"indian, indie-pop, malay",41,indian indie-pop malay happy medium upcoming
48112,29aAMNNgGe3g5G4CnwlHuL,Rahguzar,Adarsh Rao,indian,41,indian sad medium upcoming
48113,6D9XotKHgPv5Pd9768w0nF,Meri Dastaan,Taba Chake,"indian, singer-songwriter, songwriter",40,indian singer-songwriter songwriter calm fast upcoming
48114,1YvGovBrkQAi4192n7gOuR,Raastamahn,Epr Iyer,indian,41,indian happy fast upcoming
48115,58VEPMPowIVTIL3t3Vjel7,Bhootni Ke,Pritam;Daler Mehndi,indian,41,indian happy medium upcoming
48116,4QLwmCTHxaLLLJoOFfz4f8,Mere Bina - Unplugged,Pritam;KK,indian,41,indian angry slow upcoming
48117,2wlqkMm5bMFvhcAorKS3pK,It's Rocking,Pritam;Alisha Chinai,indian,43,indian happy medium upcoming
48118,2uWOpcS1Fx77HHIDf7SqxK,Jab Koi Baat X 500 Miles,Pranish VP,indian,40,indian calm medium upcoming
48119,2T5fqWd6Lisq3NWfy5thLh,Nawazuddin,Seedhe Maut,indian,42,indian angry medium upcoming
48120,5kOo9TzBi9qPgevH7Qzo2S,Hoshiyaar,Seedhe Maut;Sez on the Beat;Rushaki,indian,42,indian calm fast upcoming
48121,7AtftHwt5KYYhJUaY5rvkv,Ik Tu Hi Tu Hi,Pritam;Hans Raj Hans,indian,41,indian happy slow upcoming
48122,30UNovr63YaRTNb6qjfGr7,Control,Pritam;Nakash Aziz;Manish J. Tipu;Geet Sagar;Sreerama Chandra;Amitabh Bhattacharya,indian,41,indian happy medium upcoming
48123,4RzpaDRpNI2JZQ8LtAC05x,Baarish Mein,Vismay Patel,"indian, singer-songwriter, songwriter",42,indian singer-songwriter songwriter calm medium upcoming
48124,1MNrCAqCFLX31C3jD8DXZR,Haan Tum Ho,Pritam;Arijit Singh;Shilpa Rao,indian,41,indian happy slow upcoming
48125,62sJMWU7DcKopMRkOzVZuP,Silent Love Lofi Mashup (Slowed & Reverb),H Dixit;Lofi Person,indian,41,indian sad fast upcoming
48126,5DWEL5TPHgaLaUUh26K1Wc,Main Toh Chala,Vismay Patel,"indian, singer-songwriter, songwriter",42,indian singer-songwriter songwriter sad medium upcoming
48127,2UNXhR8Vl1EQxoMola5TDX,Mizhi,Keethan;Amal Jose;Pavitra Krishnan;Shravan Sridhar,indian,42,indian angry slow upcoming
